x,y
1.347319424460431719e+03,3.098136690647482396e+02
1.347319424460431719e+03,3.201194244604317305e+02
1.362159712230215973e+03,3.238294964028777372e+02
1.371228776978417500e+03,2.995079136690648056e+02
1.374526618705036071e+03,3.110503597122302608e+02
1.343609352517985826e+03,2.813697841726619231e+02
1.291256115107913729e+03,3.032179856115108691e+02
1.276003597122302381e+03,3.155848920863310241e+02
1.256628776978417363e+03,3.135237410071943032e+02
1.250857553956834636e+03,3.477388489208634041e+02
1.223238129496402962e+03,3.510366906474820894e+02
1.207573381294964065e+03,3.510366906474820894e+02
1.168411510791366936e+03,4.083366906474821008e+02
1.075659712230215973e+03,3.972064748201439670e+02
1.067415107913669090e+03,4.108100719424461431e+02
1.071125179856115210e+03,4.211158273381295771e+02
9.449827338129496184e+02,4.050388489208634155e+02
9.301424460431654779e+02,3.889618705035971971e+02
9.243712230215827503e+02,3.662892086330936081e+02
9.622964028776979148e+02,3.934964028776979035e+02
1.010115107913669135e+03,3.683503597122302722e+02
1.031963309352518081e+03,3.613424460431655234e+02
1.045979136690647465e+03,3.695870503597122934e+02
1.056284892086330956e+03,3.741215827338129998e+02
1.060819424460431719e+03,3.192949640287770308e+02
1.093797841726618799e+03,3.328985611510792069e+02
1.095034532374100763e+03,3.168215827338129884e+02
1.078957553956834545e+03,3.007446043165468268e+02
1.162640287769784209e+03,3.213561151079137517e+02
1.212107913669064828e+03,3.019812949640288480e+02
1.193557553956834681e+03,2.871410071942446507e+02
1.178717266187050427e+03,2.723007194244605103e+02
1.135020863309352535e+03,2.525136690647482567e+02
1.232719424460431810e+03,2.677661870503597470e+02
1.219940287769784391e+03,2.422079136690647942e+02
1.214169064748201436e+03,2.228330935251798905e+02
1.182015107913669226e+03,2.253064748201439329e+02
1.284248201438849037e+03,2.846676258992806083e+02
1.303623021582734054e+03,2.710640287769784891e+02
1.315165467625899510e+03,2.628194244604317191e+02
1.309394244604316555e+03,2.343755395683453742e+02
1.306920863309352626e+03,2.195352517985612053e+02
1.315165467625899510e+03,1.964503597122302665e+02
1.332479136690647465e+03,2.022215827338129941e+02
1.369167625899280665e+03,1.655330935251798792e+02
1.371228776978417500e+03,1.482194244604316964e+02
1.358861870503597402e+03,1.531661870503597527e+02
1.353090647482014447e+03,1.449215827338129827e+02
1.373702158273381428e+03,1.082330935251798820e+02
1.369167625899280665e+03,3.609280575539568758e+01
1.358861870503597402e+03,3.609280575539568758e+01
1.318463309352518081e+03,1.152410071942446308e+02
1.325471223021582773e+03,5.670431654676259825e+01
1.315165467625899510e+03,6.247553956834533295e+01
1.304859712230215791e+03,4.763525179856115699e+01
1.293317266187050336e+03,3.732949640287770876e+01
1.281774820143884881e+03,8.432374100719425769e+01
1.291256115107913729e+03,1.218366906474820439e+02
1.261163309352518127e+03,1.164776978417266378e+02
1.268171223021582819e+03,1.358525179856115415e+02
1.249620863309352671e+03,1.346158273381295203e+02
1.255392086330935399e+03,9.792733812949641958e+01
1.238490647482014538e+03,1.552273381294964452e+02
1.199328776978417409e+03,1.783122302158273840e+02
1.263636690647482055e+03,2.034582733812950153e+02
1.263636690647482055e+03,1.791366906474820553e+02
1.146563309352517990e+03,8.762158273381297136e+01
1.200565467625899373e+03,2.908489208633093881e+01
1.234780575539568417e+03,1.424460431654676462e+01
1.120180575539568508e+03,3.155827338129497051e+01
1.075659712230215973e+03,4.062733812949640821e+01
1.072361870503597174e+03,2.908489208633093881e+01
1.071125179856115210e+03,1.094676258992805984e+01
1.027428776978417318e+03,7.236690647482014960e+00
9.264323741007194712e+02,2.702374100719424987e+01
9.610597122302158368e+02,1.300791366906474877e+01
9.965115107913669590e+02,2.331366906474820411e+01
1.003519424460431765e+03,5.423093525179857011e+01
1.015886330935251863e+03,6.824676258992806765e+01
1.008053956834532414e+03,8.885827338129497832e+01
1.002282733812949687e+03,9.462949640287772013e+01
1.048040287769784300e+03,1.634719424460431867e+02
1.031963309352518081e+03,2.446812949640288366e+02
1.025367625899280711e+03,1.919158273381295317e+02
9.965115107913669590e+02,1.391503597122302551e+02
9.874424460431655461e+02,1.358525179856115415e+02
9.759000000000000909e+02,9.009496402877699950e+01
9.598230215827338725e+02,9.669064748201441262e+01
9.449827338129496184e+02,6.948345323741008883e+01
9.210733812949640651e+02,8.308705035971225072e+01
9.264323741007194712e+02,8.762158273381297136e+01
9.264323741007194712e+02,9.669064748201441262e+01
9.519906474820144240e+02,1.436848920863309615e+02
9.565251798561150736e+02,1.989237410071942804e+02
9.631208633093525577e+02,1.770755395683453628e+02
8.749035971223021306e+02,2.331366906474820411e+01
8.806748201438849719e+02,4.763525179856115699e+01
8.580021582733812693e+02,4.186402877697842229e+01
8.270848920863309104e+02,3.361942446043165944e+01
8.786136690647482510e+02,6.453669064748203255e+01
8.819115107913669362e+02,7.154460431654678132e+01
8.431618705035971288e+02,8.432374100719425769e+01
8.497575539568344993e+02,8.638489208633095018e+01
8.831482014388489006e+02,1.164776978417266378e+02
8.909805755395683491e+02,1.346158273381295203e+02
9.058208633093524895e+02,1.539906474820144240e+02
9.264323741007194712e+02,2.125273381294964565e+02
9.140654676258992595e+02,2.286043165467626466e+02
8.922172661870504271e+02,2.215964028776978978e+02
8.406884892086330865e+02,2.343755395683453742e+02
8.258482014388489461e+02,2.195352517985612053e+02
8.072978417266186852e+02,1.667697841726619004e+02
8.072978417266186852e+02,1.473949640287769967e+02
8.328561151079136380e+02,1.688309352517985928e+02
8.542920863309352626e+02,1.597618705035971516e+02
1.184488489208633155e+03,2.652928057553957615e+02
1.135020863309352535e+03,2.479791366906475218e+02
1.165938129496403008e+03,3.192949640287770308e+02
1.065353956834532482e+03,3.155848920863310241e+02
1.100805755395683491e+03,3.283640287769785004e+02
1.206336690647482101e+03,3.477388489208634041e+02
1.217879136690647556e+03,3.019812949640288480e+02
1.199328776978417409e+03,2.801330935251799019e+02
1.233956115107913774e+03,2.652928057553957615e+02
1.228184892086331047e+03,2.343755395683453742e+02
1.190259712230215882e+03,2.228330935251798905e+02
1.212932374100719471e+03,1.725410071942446280e+02
1.238490647482014538e+03,1.622352517985611939e+02
1.149036690647482146e+03,8.638489208633095018e+01
1.075659712230215973e+03,4.392517985611511477e+01
1.073186330935251817e+03,2.248920863309352924e+01
1.123890647482014401e+03,2.908489208633093881e+01
1.191496402877697847e+03,3.032158273381295643e+01
1.283011510791367073e+03,8.514820143884894321e+01
1.317226618705036117e+03,1.210122302158273584e+02
1.319700000000000273e+03,1.976870503597122593e+02
1.306920863309352626e+03,2.364366906474820667e+02
1.309394244604316555e+03,2.723007194244605103e+02
1.318463309352518081e+03,2.619949640287770194e+02
1.344846043165467790e+03,2.813697841726619231e+02
1.353090647482014447e+03,3.089892086330935967e+02
1.363396402877697938e+03,3.213561151079137517e+02
1.374526618705036071e+03,3.040424460431655120e+02
1.349380575539568326e+03,3.155848920863310241e+02
1.257865467625899328e+03,3.135237410071943032e+02
1.275179136690647510e+03,3.143482014388490029e+02
1.287546043165467836e+03,2.859043165467626295e+02
1.293317266187050336e+03,3.052791366906475332e+02
1.248796402877697801e+03,3.502122302158273897e+02
1.167174820143884972e+03,4.095733812949641219e+02
1.111111510791366982e+03,4.384294964028778168e+02
1.072361870503597174e+03,3.992676258992806311e+02
1.033200000000000045e+03,3.592812949640288593e+02
1.005580575539568372e+03,3.638158273381295658e+02
9.313791366906475560e+02,3.889618705035971971e+02
9.256079136690648284e+02,3.650525179856115869e+02
9.012863309352518399e+02,4.198791366906475560e+02
9.173633093525180584e+02,4.429640287769785232e+02
9.367381294964029621e+02,4.338949640287770535e+02
9.474561151079136607e+02,4.029776978417266946e+02
9.862057553956834681e+02,4.256503597122302835e+02
9.540517985611511449e+02,4.474985611510792296e+02
1.048040287769784300e+03,1.577007194244604591e+02
9.952748201438848810e+02,1.379136690647482340e+02
1.004756115107913729e+03,9.215611510791369199e+01
1.011351798561151099e+03,6.577338129496403951e+01
1.006817266187050336e+03,5.670431654676259825e+01
9.940381294964029166e+02,2.125251798561151162e+01
9.610597122302158368e+02,9.710071942446043991e+00
9.243712230215827503e+02,2.331366906474820411e+01
9.425093525179856897e+02,6.824676258992806765e+01
9.210733812949640651e+02,7.855251798561153009e+01
9.301424460431654779e+02,9.669064748201441262e+01
9.643575539568346358e+02,9.669064748201441262e+01
8.786136690647482510e+02,6.948345323741008883e+01
8.786136690647482510e+02,4.639856115107914292e+01
8.786136690647482510e+02,2.578705035971223580e+01
8.419251798561151645e+02,8.308705035971225072e+01
8.497575539568344993e+02,8.762158273381297136e+01
8.110079136690648056e+02,1.700676258992806140e+02
8.233748201438849037e+02,2.207719424460431981e+02
8.439863309352517717e+02,2.319021582733813318e+02
8.967517985611510767e+02,2.215964028776978978e+02
9.128287769784172951e+02,2.319021582733813318e+02
9.313791366906475560e+02,2.137640287769784493e+02
9.585863309352517945e+02,2.022215827338129941e+02
9.622964028776979148e+02,1.816100719424460692e+02
8.889194244604316282e+02,1.173021582733813233e+02
8.349172661870503589e+02,3.279496402877698813e+01
1.057109352517985599e+03,4.499719424460432720e+02
1.353915107913669090e+03,4.095733812949641219e+02
1.369992086330935308e+03,1.634719424460431867e+02
1.362159712230215973e+03,1.482194244604316964e+02
1.355151798561151281e+03,1.449215827338129827e+02
1.375763309352518263e+03,1.094697841726618890e+02
1.375763309352518263e+03,1.494561151079136891e+02
1.373702158273381428e+03,3.361942446043165944e+01
1.363396402877697938e+03,3.032158273381295643e+01
1.326707913669064965e+03,6.000215827338130481e+01
1.318463309352518081e+03,6.247553956834533295e+01
1.309394244604316555e+03,4.186402877697842229e+01
1.286309352517985644e+03,3.732949640287770876e+01
1.254567625899280756e+03,9.916402877697844076e+01
1.264873381294964020e+03,1.197755395683453514e+02
1.248796402877697801e+03,1.313179856115108350e+02
8.439863309352517717e+02,1.700676258992806140e+02
1.029902158273381247e+03,2.459179856115108294e+02
9.107676258992805742e+02,1.552273381294964452e+02
8.967517985611510767e+02,1.416237410071942691e+02
9.622964028776979148e+02,1.403870503597122479e+02
9.482805755395684173e+02,1.276079136690647715e+02
1.031963309352518081e+03,1.906791366906475105e+02
1.270232374100719426e+03,1.770755395683453628e+02
1.268171223021582819e+03,1.964503597122302665e+02
1.222413669064748319e+03,4.268870503597123047e+02
1.209634532374100672e+03,4.186424460431655348e+02
1.199328776978417409e+03,4.141079136690648284e+02
1.201802158273381337e+03,4.235892086330936195e+02
1.203863309352518172e+03,4.314215827338130680e+02
1.203863309352518172e+03,4.450251798561151872e+02
1.186961870503597311e+03,4.520330935251799360e+02
1.137494244604316691e+03,4.499719424460432720e+02
1.058346043165467563e+03,3.765949640287770421e+02
1.043505755395683536e+03,3.671136690647482510e+02
1.010115107913669135e+03,4.417273381294965020e+02
9.610597122302158368e+02,3.914352517985612394e+02
1.006817266187050336e+03,3.625791366906475446e+02
1.248796402877697801e+03,1.746021582733813204e+02
1.112348201438848946e+03,1.886179856115108180e+02
9.507539568345323460e+02,2.698273381294964679e+02
9.507539568345323460e+02,2.698273381294964679e+02
8.909805755395683491e+02,1.894424460431655177e+02
9.012863309352518399e+02,4.223525179856115983e+02
9.231345323741007860e+02,4.442007194244605444e+02
9.598230215827338725e+02,4.487352517985612508e+02
9.482805755395684173e+02,3.992676258992806311e+02
9.276690647482014356e+02,3.901985611510792182e+02
1.030726618705036117e+03,3.605179856115108805e+02
1.006817266187050336e+03,3.638158273381295658e+02
1.109874820143885017e+03,4.326582733812950323e+02
1.052574820143885063e+03,4.520330935251799360e+02
1.168411510791366936e+03,4.062755395683454367e+02
1.200565467625899373e+03,3.568079136690648170e+02
1.160579136690647601e+03,3.271273381294964793e+02
1.098332374100719562e+03,3.341352517985612280e+02
1.052574820143885063e+03,3.201194244604317305e+02
1.062880575539568326e+03,3.774194244604317419e+02
1.046803597122302108e+03,3.625791366906475446e+02
9.895035971223021534e+02,4.281237410071943259e+02
1.013825179856115142e+03,4.429640287769785232e+02
9.425093525179856897e+02,4.347194244604317532e+02
1.353915107913669090e+03,4.083366906474821008e+02
1.240551798561151145e+03,3.510366906474820894e+02
1.200565467625899373e+03,4.396661870503597811e+02
1.208397841726618708e+03,4.235892086330936195e+02
1.221176978417266355e+03,4.198791366906475560e+02
1.270232374100719426e+03,3.143482014388490029e+02
1.254567625899280756e+03,3.077525179856115756e+02
1.207573381294964065e+03,3.089892086330935967e+02
1.194794244604316646e+03,2.826064748201439443e+02
1.176656115107913820e+03,2.685906474820144467e+02
1.135020863309352535e+03,2.562237410071942918e+02
1.189023021582733918e+03,2.261309352517986042e+02
1.222413669064748319e+03,2.401467625899281018e+02
1.229009352517985690e+03,2.640561151079137403e+02
1.288782733812949800e+03,2.904388489208633928e+02
1.300325179856115255e+03,3.019812949640288480e+02
1.310630935251798746e+03,2.685906474820144467e+02
1.297851798561151099e+03,3.032179856115108691e+02
1.337013669064748228e+03,2.801330935251799019e+02
1.350617266187050518e+03,3.089892086330935967e+02
1.350617266187050518e+03,3.168215827338129884e+02
1.366694244604316737e+03,3.250661870503597584e+02
1.371228776978417500e+03,3.032179856115108691e+02
1.306096402877697983e+03,2.401467625899281018e+02
1.322173381294964202e+03,1.931525179856115528e+02
1.337013669064748228e+03,1.976870503597122593e+02
1.265697841726618663e+03,1.976870503597122593e+02
1.206336690647482101e+03,1.713043165467626352e+02
1.286309352517985644e+03,8.185035971223022955e+01
1.248796402877697801e+03,1.036985611510791614e+02
1.265697841726618663e+03,1.094697841726618890e+02
1.254567625899280756e+03,1.300812949640288139e+02
1.243025179856115301e+03,1.531661870503597527e+02
1.319700000000000273e+03,1.243100719424460721e+02
1.353090647482014447e+03,1.449215827338129827e+02
1.362159712230215973e+03,1.531661870503597527e+02
1.365457553956834545e+03,1.680064748201439215e+02
1.372465467625899237e+03,1.473949640287769967e+02
1.373702158273381428e+03,1.094697841726618890e+02
1.372465467625899237e+03,2.908489208633093881e+01
1.360923021582733782e+03,3.155827338129497051e+01
1.320936690647482010e+03,5.917769784172663350e+01
1.308157553956834590e+03,6.577338129496403951e+01
1.302386330935251863e+03,4.639856115107914292e+01
1.290019424460431765e+03,3.609280575539568758e+01
1.198092086330935217e+03,3.361942446043165944e+01
1.125951798561151008e+03,3.032158273381295643e+01
1.076896402877697938e+03,4.310071942446043636e+01
1.071125179856115210e+03,2.331366906474820411e+01
1.151097841726618753e+03,8.514820143884894321e+01
1.048040287769784300e+03,1.609985611510791728e+02
9.940381294964029166e+02,1.416237410071942691e+02
9.874424460431655461e+02,1.333791366906474991e+02
9.977482014388489233e+02,9.009496402877699950e+01
1.005580575539568372e+03,9.091942446043167081e+01
1.015886330935251863e+03,6.123884892086331888e+01
1.008053956834532414e+03,6.123884892086331888e+01
1.012588489208633177e+03,7.030791366906476014e+01
9.989848920863310013e+02,1.877913669064748348e+01
9.610597122302158368e+02,1.218345323741007391e+01
9.231345323741007860e+02,2.248920863309352924e+01
8.740791366906474877e+02,2.248920863309352924e+01
8.806748201438849719e+02,4.887194244604317106e+01
8.773769784172661730e+02,7.484244604316548077e+01
9.256079136690648284e+02,7.731582733812950892e+01
9.276690647482014356e+02,8.762158273381297136e+01
9.276690647482014356e+02,9.339280575539569895e+01
9.507539568345323460e+02,6.701007194244604648e+01
9.610597122302158368e+02,9.916402877697844076e+01
9.759000000000000909e+02,9.009496402877699950e+01
8.394517985611511222e+02,8.638489208633095018e+01
8.476964028776978921e+02,9.091942446043167081e+01
8.852093525179856215e+02,1.152410071942446308e+02
8.992251798561151190e+02,1.379136690647482340e+02
9.115920863309352171e+02,1.564640287769784379e+02
9.655942446043166001e+02,1.737776978417266491e+02
9.540517985611511449e+02,1.997482014388489517e+02
9.313791366906475560e+02,2.170618705035971630e+02
9.140654676258992595e+02,2.343755395683453742e+02
9.004618705035970834e+02,2.195352517985612053e+02
8.373906474820144012e+02,2.331388489208633530e+02
9.210733812949640651e+02,3.671136690647482510e+02
1.030726618705036117e+03,2.504525179856115642e+02
1.084728776978417272e+03,3.052791366906475332e+02
1.098332374100719562e+03,3.135237410071943032e+02
9.585863309352517945e+02,3.901985611510792182e+02
8.316194244604316737e+02,3.485611510791367351e+01
1.018359712230215905e+03,1.894424460431655177e+02
1.050513669064748228e+03,2.310776978417266605e+02
1.115646043165467745e+03,2.962100719424461204e+02
1.182015107913669226e+03,1.622352517985611939e+02
1.182015107913669226e+03,1.004007194244604477e+02
1.212107913669064828e+03,5.216978417266187762e+01
8.361539568345324369e+02,4.474985611510792296e+02
9.771366906474820553e+02,3.559834532374101741e+02
6.191906474820143558e+02,9.537992805755395693e+02
5.869438848920863165e+02,9.749762589928056968e+02
7.433647482014388288e+02,1.013961151079136698e+03
7.876438848920863620e+02,1.009629496402877749e+03
8.011201438848920588e+02,9.831582733812949755e+02
7.192999999999999545e+02,8.921935251798561239e+02
6.884971223021582318e+02,9.080762589928057196e+02
6.658762589928057878e+02,8.974877697841726558e+02
6.658762589928057878e+02,8.690913669064748319e+02
6.937913669064748774e+02,8.599467625899280847e+02
7.192999999999999545e+02,8.291438848920863620e+02
6.923474820143884472e+02,8.050791366906474877e+02
6.697266187050358894e+02,8.079669064748201208e+02
6.485496402877697619e+02,7.944906474820144240e+02
6.389237410071941667e+02,7.824582733812949300e+02
5.508467625899280620e+02,7.689820143884892332e+02
5.749115107913669362e+02,7.622438848920862711e+02
5.133057553956834909e+02,7.675381294964029166e+02
6.095647482014387606e+02,8.570589928057554516e+02
5.936820143884892786e+02,8.893057553956834909e+02
5.051237410071942122e+02,9.403230215827338725e+02
3.915381294964028598e+02,8.681287769784172497e+02
3.578474820143885040e+02,8.089294964028777031e+02
2.870971223021582546e+02,8.758294964028776803e+02
3.698798561151079412e+02,9.802705035971223424e+02
2.712143884892086589e+02,7.675381294964029166e+02
3.087553956834532300e+02,7.126705035971223197e+02
6.201532374100719380e+02,6.443266187050360259e+02
6.509561151079136607e+02,6.419201438848921271e+02
6.201532374100719380e+02,6.833115107913669135e+02
6.312230215827337361e+02,7.208525179856114846e+02
6.832028776978417000e+02,6.886057553956834454e+02
6.981230215827338270e+02,7.073762589928057878e+02
7.501028776978416772e+02,7.020820143884891422e+02
7.780179856115107668e+02,6.938999999999999773e+02
7.996762589928057423e+02,7.155582733812949527e+02
8.237410071942446166e+02,7.141143884892086362e+02
8.492496402877698074e+02,7.179647482014388515e+02
8.569503597122302381e+02,7.035258992805755724e+02
7.929381294964028939e+02,7.530992805755395239e+02
7.847561151079136152e+02,7.651316546762590178e+02
7.659856115107913865e+02,7.901589928057553607e+02
8.131525179856114391e+02,8.199992805755396148e+02
8.516561151079135925e+02,8.854553956834531618e+02
8.636884892086330865e+02,9.908589928057554062e+02
5.907942446043165319e+02,9.817143884892086589e+02
6.191906474820143558e+02,9.547618705035970379e+02
6.095647482014387606e+02,9.576496402877697847e+02
7.072676258992805742e+02,8.998942446043165546e+02
6.817589928057553834e+02,9.133705035971222514e+02
6.658762589928057878e+02,8.960438848920863393e+02
6.615446043165467245e+02,8.748669064748200981e+02
6.110086330935251908e+02,8.623532374100718698e+02
5.946446043165467472e+02,8.974877697841726558e+02
5.036798561151078957e+02,9.456172661870502907e+02
5.012733812949639969e+02,9.509115107913669362e+02
3.636230215827338270e+02,9.841208633093524440e+02
3.876877697841726444e+02,8.681287769784172497e+02
3.674733812949640424e+02,8.748669064748200981e+02
3.592913669064748206e+02,8.142237410071942350e+02
2.846906474820143558e+02,8.868992805755394784e+02
2.577381294964029053e+02,7.689820143884892332e+02
3.140496402877697619e+02,7.088201438848921043e+02
6.374798561151078502e+02,6.539525179856115074e+02
6.552877697841727240e+02,6.443266187050360259e+02
6.846467625899280165e+02,6.967877697841726103e+02
6.981230215827338270e+02,7.141143884892086362e+02
5.599913669064748092e+02,6.539525179856115074e+02
5.720237410071943032e+02,6.525086330935251908e+02
7.433647482014388288e+02,1.020699280575539547e+03
7.674294964028777031e+02,1.012517266187050382e+03
7.823496402877697165e+02,1.005779136690647420e+03
7.539532374100720062e+02,1.026956115107913774e+03
7.982323741007194258e+02,9.908589928057554062e+02
8.598381294964028712e+02,9.961532374100719380e+02
8.117086330935251226e+02,9.802705035971223424e+02
8.920848920863309104e+02,9.494676258992806197e+02
8.102647482014388061e+02,9.523553956834532528e+02
8.449179856115107441e+02,8.878618705035971743e+02
9.094115107913669362e+02,8.397323741007194258e+02
9.026733812949639741e+02,9.951906474820143558e+02
7.659856115107913865e+02,9.186647482014388970e+02
7.606913669064747410e+02,9.119266187050359349e+02
7.472151079136690441e+02,8.811237410071942122e+02
7.260381294964029166e+02,8.532086330935251226e+02
6.884971223021582318e+02,8.666848920863309331e+02
7.207438848920862711e+02,8.358820143884892104e+02
7.111179856115107896e+02,8.320316546762589951e+02
6.832028776978417000e+02,8.156676258992805515e+02
6.726143884892086362e+02,8.103733812949640196e+02
6.432553956834532300e+02,7.983410071942446393e+02
6.254474820143884699e+02,7.824582733812949300e+02
6.283352517985611030e+02,7.651316546762590178e+02
6.191906474820143558e+02,7.396230215827338270e+02
6.230410071942445711e+02,7.155582733812949527e+02
7.727237410071942350e+02,6.967877697841726103e+02
7.635791366906474877e+02,6.900496402877697619e+02
7.553971223021583228e+02,7.006381294964028257e+02
8.102647482014388061e+02,7.126705035971223197e+02
8.559877697841726558e+02,7.073762589928057878e+02
8.478057553956833772e+02,7.261467625899280165e+02
9.026733812949639741e+02,6.982316546762590406e+02
8.237410071942446166e+02,8.252935251798561467e+02
7.650230215827338043e+02,8.118172661870503362e+02
7.780179856115107668e+02,7.689820143884892332e+02
7.914942446043165774e+02,7.473237410071942577e+02
7.274820143884892332e+02,7.795705035971222969e+02
5.696172661870502907e+02,7.622438848920862711e+02
5.494028776978416317e+02,7.795705035971222969e+02
5.277446043165467700e+02,7.487676258992805742e+02
5.147496402877698074e+02,7.689820143884892332e+02
4.983856115107913638e+02,7.954532374100720062e+02
5.320762589928057196e+02,8.373258992805755270e+02
5.546971223021582773e+02,8.546525179856114391e+02
5.455525179856115301e+02,8.637971223021583000e+02
5.224503597122302381e+02,8.734230215827337815e+02
4.877971223021583000e+02,8.907496402877698074e+02
7.058237410071942577e+02,1.016367625899280483e+03
6.552877697841727240e+02,1.023105755395683445e+03
6.177467625899280392e+02,6.833115107913669135e+02
8.035266187050359576e+02,6.794611510791366982e+02
7.125618705035971061e+02,8.945999999999999091e+02
6.817589928057553834e+02,9.080762589928057196e+02
5.104179856115108009e+02,9.321410071942445938e+02
5.051237410071942122e+02,9.417669064748201890e+02
5.946446043165467472e+02,9.749762589928056968e+02
6.095647482014387606e+02,9.576496402877697847e+02
6.244848920863310013e+02,9.470611510791366072e+02
5.455525179856115301e+02,7.675381294964029166e+02
5.306323741007194030e+02,7.328848920863309786e+02
5.185999999999999091e+02,7.651316546762590178e+02
5.104179856115108009e+02,7.891964028776978921e+02
5.320762589928057196e+02,8.411762589928057423e+02
5.388143884892085680e+02,8.252935251798561467e+02
5.253381294964028712e+02,8.690913669064748319e+02
3.674733812949640424e+02,9.831582733812949755e+02
6.336294964028777486e+02,1.009629496402877749e+03
6.615446043165467245e+02,1.009629496402877749e+03
6.803151079136690669e+02,1.024549640287769762e+03
6.981230215827338270e+02,1.005779136690647420e+03
7.419208633093525123e+02,1.025993525179856078e+03
7.433647482014388288e+02,1.011073381294964065e+03
7.568410071942446393e+02,1.026956115107913774e+03
7.674294964028777031e+02,1.012517266187050382e+03
7.847561151079136152e+02,9.990410071942445711e+02
7.982323741007194258e+02,9.831582733812949755e+02
8.131525179856114391e+02,9.470611510791366072e+02
8.208532374100718698e+02,9.720884892086330638e+02
8.612820143884891877e+02,9.908589928057554062e+02
9.132618705035971516e+02,9.908589928057554062e+02
8.997856115107913411e+02,9.456172661870502907e+02
9.065237410071941895e+02,8.440640287769783754e+02
8.959352517985611257e+02,6.924561151079136607e+02
9.185561151079136835e+02,6.991942446043165091e+02
8.531000000000000227e+02,6.967877697841726103e+02
8.612820143884891877e+02,7.059323741007194712e+02
8.425115107913668453e+02,7.035258992805755724e+02
8.492496402877698074e+02,7.208525179856114846e+02
8.117086330935251226e+02,7.088201438848921043e+02
8.049705035971222742e+02,6.712791366906475332e+02
7.943820143884892104e+02,6.337381294964028484e+02
7.703172661870503362e+02,6.443266187050360259e+02
7.756115107913668680e+02,6.982316546762590406e+02
7.756115107913668680e+02,6.982316546762590406e+02
7.727237410071942350e+02,6.861992805755395466e+02
7.404769784172661957e+02,6.991942446043165091e+02
6.591381294964028257e+02,6.433640287769784436e+02
6.268913669064747864e+02,6.472143884892086589e+02
5.787618705035970379e+02,6.472143884892086589e+02
5.705798561151079866e+02,6.472143884892086589e+02
6.201532374100719380e+02,6.794611510791366982e+02
6.254474820143884699e+02,7.044884892086330410e+02
5.907942446043165319e+02,7.165208633093525350e+02
8.516561151079135925e+02,8.825676258992805288e+02
8.742769784172661502e+02,8.998942446043165546e+02
9.185561151079136835e+02,9.148143884892085680e+02
8.222971223021583000e+02,8.132611510791366527e+02
8.492496402877698074e+02,7.516553956834532073e+02
7.967884892086331092e+02,7.463611510791366754e+02
7.809057553956833999e+02,7.607999999999999545e+02
7.914942446043165774e+02,7.689820143884892332e+02
7.712798561151079184e+02,7.944906474820144240e+02
7.606913669064747410e+02,7.848647482014388288e+02
7.553971223021583228e+02,7.968971223021583228e+02
7.260381294964029166e+02,7.675381294964029166e+02
7.900503597122301471e+02,8.079669064748201208e+02
8.011201438848920588e+02,8.907496402877698074e+02
8.290352517985611485e+02,8.960438848920863393e+02
7.674294964028777031e+02,9.119266187050359349e+02
7.568410071942446393e+02,8.998942446043165546e+02
7.568410071942446393e+02,8.840115107913668453e+02
7.486589928057553607e+02,8.734230215827337815e+02
7.207438848920862711e+02,8.493582733812950210e+02
7.245942446043166001e+02,8.252935251798561467e+02
7.111179856115107896e+02,8.238496402877697165e+02
6.860906474820144467e+02,8.036352517985611712e+02
6.697266187050358894e+02,8.036352517985611712e+02
6.990856115107912956e+02,7.044884892086330410e+02
6.884971223021582318e+02,6.953438848920862938e+02
6.374798561151078502e+02,6.780172661870503816e+02
6.057143884892086589e+02,6.780172661870503816e+02
6.552877697841727240e+02,7.179647482014388515e+02
6.201532374100719380e+02,7.410669064748201436e+02
6.336294964028777486e+02,7.569496402877697392e+02
6.350733812949640651e+02,7.824582733812949300e+02
6.442179856115108123e+02,7.968971223021583228e+02
6.682827338129495729e+02,8.382884892086331092e+02
6.923474820143884472e+02,8.493582733812950210e+02
6.735769784172662185e+02,8.599467625899280847e+02
6.615446043165467245e+02,8.599467625899280847e+02
6.148589928057554062e+02,8.599467625899280847e+02
5.975323741007193803e+02,8.868992805755394784e+02
6.726143884892086362e+02,8.921935251798561239e+02
5.585474820143884926e+02,9.172208633093525805e+02
5.412208633093525805e+02,9.080762589928057196e+02
5.508467625899280620e+02,9.470611510791366072e+02
5.494028776978416317e+02,9.711258992805755952e+02
5.344827338129496184e+02,9.711258992805755952e+02
5.344827338129496184e+02,9.711258992805755952e+02
5.561410071942445938e+02,8.464705035971222742e+02
5.441086330935252136e+02,8.560964028776978694e+02
5.652856115107913411e+02,7.607999999999999545e+02
3.405208633093525350e+02,7.006381294964028257e+02
3.150122302158273442e+02,7.044884892086330410e+02
3.607352517985611371e+02,8.118172661870503362e+02
3.915381294964028598e+02,8.623532374100718698e+02
3.660294964028777258e+02,8.681287769784172497e+02
2.846906474820143558e+02,8.801611510791367436e+02
2.779525179856115074e+02,8.397323741007194258e+02
2.683266187050359690e+02,7.593561151079136380e+02
2.548503597122302153e+02,7.232589928057553834e+02
4.261913669064748547e+02,8.811237410071942122e+02
4.853906474820144012e+02,8.868992805755394784e+02
6.013827338129497093e+02,8.989316546762589724e+02
4.675827338129496411e+02,9.480237410071943032e+02
4.103086330935251453e+02,9.480237410071943032e+02
4.074208633093525123e+02,9.643877697841726331e+02
